12270338,47931,PERSISTENT22JUN2500CE,PERSISTENT,0,30-06-2022,2500,0.05,150,CE,NFO-OPT,NFO
26629634,104022,PETRONET22JUN145CE,PETRONET,0,30-06-2022,145,0.05,3000,CE,NFO-OPT,NFO
26747906,104484,PFC22JUN100CE,PFC,0,30-06-2022,100,0.05,6200,CE,NFO-OPT,NFO
26778370,104603,PIDILITIND22JUN1660CE,PIDILITIND,0,30-06-2022,1660,0.05,250,CE,NFO-OPT,NFO
26919426,105154,PIIND22JUN1700CE,PIIND,0,30-06-2022,1700,0.05,250,CE,NFO-OPT,NFO
27070978,105746,PNB22JUN21CE,PNB,0,30-06-2022,21,0.05,16000,CE,NFO-OPT,NFO
27127554,105967,POLYCAB22JUN1600CE,POLYCAB,0,30-06-2022,1600,0.05,300,CE,NFO-OPT,NFO
27198978,106246,POWERGRID22JUN132.5CE,POWERGRID,0,30-06-2022,132.5,0.05,5333,CE,NFO-OPT,NFO
27245058,106426,PVR22JUN1240CE,PVR,0,30-06-2022,1240,0.05,407,CE,NFO-OPT,NFO
12230402,47775,RAIN22JUN105CE,RAIN,0,30-06-2022,105,0.05,2500,CE,NFO-OPT,NFO
27536130,107563,RAMCOCEM22JUN1000CE,RAMCOCEM,0,30-06-2022,1000,0.05,850,CE,NFO-OPT,NFO
27545346,107599,RBLBANK22JUN100CE,RBLBANK,0,30-06-2022,100,0.05,2900,CE,NFO-OPT,NFO
27698178,108196,RECLTD22JUN100CE,RECLTD,0,30-06-2022,100,0.05,6000,CE,NFO-OPT,NFO
27776258,108501,RELIANCE22JUN1840CE,RELIANCE,0,30-06-2022,1840,0.05,250,CE,NFO-OPT,NFO
28576002,111625,SAIL22JUN100CE,SAIL,0,30-06-2022,100,0.05,4750,CE,NFO-OPT,NFO
28757762,112335,SBICARD22JUN1000CE,SBICARD,0,30-06-2022,1000,0.05,500,CE,NFO-OPT,NFO
28833282,112630,SBILIFE22JUN1000CE,SBILIFE,0,30-06-2022,1000,0.05,750,CE,NFO-OPT,NFO
28862466,112744,SBIN22JUN330CE,SBIN,0,30-06-2022,330,0.05,1500,CE,NFO-OPT,NFO
28966658,113151,SHREECEM22JUN15000CE,SHREECEM,0,30-06-2022,15000,0.05,25,CE,NFO-OPT,NFO
29423618,114936,SIEMENS22JUN1560CE,SIEMENS,0,30-06-2022,1560,0.05,275,CE,NFO-OPT,NFO
9905154,38692,SRF22JUN1600CE,SRF,0,30-06-2022,1600,0.05,375,CE,NFO-OPT,NFO
31069186,121364,SRTRANSFIN22JUN1000CE,SRTRANSFIN,0,30-06-2022,1000,0.05,400,CE,NFO-OPT,NFO
13197826,51554,STAR22JUN200CE,STAR,0,30-06-2022,200,0.05,900,CE,NFO-OPT,NFO
31635458,123576,SUNPHARMA22JUN1000CE,SUNPHARMA,0,30-06-2022,1000,0.05,700,CE,NFO-OPT,NFO
31748610,124018,SUNTV22JUN315CE,SUNTV,0,30-06-2022,315,0.05,1500,CE,NFO-OPT,NFO
31787522,124170,SYNGENE22JUN400CE,SYNGENE,0,30-06-2022,400,0.05,850,CE,NFO-OPT,NFO
31822338,124306,TATACHEM22JUN1000CE,TATACHEM,0,30-06-2022,1000,0.05,1000,CE,NFO-OPT,NFO
31840258,124376,TATACOMM22JUN1000CE,TATACOMM,0,30-06-2022,1000,0.05,400,CE,NFO-OPT,NFO
31861250,124458,TATACONSUM22JUN510CE,TATACONSUM,0,30-06-2022,510,0.05,675,CE,NFO-OPT,NFO
31892482,124580,TATAMOTORS22JUN280CE,TATAMOTORS,0,30-06-2022,280,0.05,1425,CE,NFO-OPT,NFO
31910402,124650,TATAPOWER22JUN155CE,TATAPOWER,0,30-06-2022,155,0.05,3375,CE,NFO-OPT,NFO
31935490,124748,TATASTEEL22JUN1000CE,TATASTEEL,0,30-06-2022,1000,0.05,425,CE,NFO-OPT,NFO
32001026,125004,TCS22JUN2400CE,TCS,0,30-06-2022,2400,0.05,150,CE,NFO-OPT,NFO
32033282,125130,TECHM22JUN1000CE,TECHM,0,30-06-2022,1000,0.05,600,CE,NFO-OPT,NFO
32088066,125344,TITAN22JUN1500CE,TITAN,0,30-06-2022,1500,0.05,375,CE,NFO-OPT,NFO
32116226,125454,TORNTPHARM22JUN1900CE,TORNTPHARM,0,30-06-2022,1900,0.05,250,CE,NFO-OPT,NFO
32173570,125678,TORNTPOWER22JUN320CE,TORNTPOWER,0,30-06-2022,320,0.05,1500,CE,NFO-OPT,NFO
32200194,125782,TRENT22JUN1000CE,TRENT,0,30-06-2022,1000,0.05,725,CE,NFO-OPT,NFO
32220162,125860,TVSMOTOR22JUN390CE,TVSMOTOR,0,30-06-2022,390,0.05,1400,CE,NFO-OPT,NFO
32248322,125970,UBL22JUN1000CE,UBL,0,30-06-2022,1000,0.05,350,CE,NFO-OPT,NFO
32276482,126080,ULTRACEMCO22JUN4200CE,ULTRACEMCO,0,30-06-2022,4200,0.05,100,CE,NFO-OPT,NFO
32303106,126184,UPL22JUN480CE,UPL,0,30-06-2022,480,0.05,1300,CE,NFO-OPT,NFO
32333826,126304,VEDL22JUN208.5CE,VEDL,0,30-06-2022,208.5,0.05,1550,CE,NFO-OPT,NFO
32363010,126418,VOLTAS22JUN1000CE,VOLTAS,0,30-06-2022,1000,0.05,500,CE,NFO-OPT,NFO
32390658,126526,WHIRLPOOL22JUN1180CE,WHIRLPOOL,0,30-06-2022,1180,0.05,250,CE,NFO-OPT,NFO
12235778,47796,WIPRO22JUN320CE,WIPRO,0,30-06-2022,320,0.05,800,CE,NFO-OPT,NFO
11901442,46490,ZEEL22JUN175CE,ZEEL,0,30-06-2022,175,0.05,3000,CE,NFO-OPT,NFO
32472578,126846,ZYDUSLIFE22JUN245CE,ZYDUSLIFE,0,30-06-2022,245,0.05,1100,CE,NFO-OPT,NFO
1749249,6833,1018GS2026-GS,,0,,0,0.01,1,EQ,NSE,NSE
4331777,16921,20MICRONS,20 MICRONS,0,,0,0.05,1,EQ,NSE,NSE
1025,4,21STCENMGM,21ST CENTURY MGMT SERVICE,0,,0,0.05,1,EQ,NSE,NSE
1595393,6232,3IINFOLTD,3I INFOTECH,0,,0,0.05,1,EQ,NSE,NSE
121345,474,3MINDIA,3M INDIA,0,,0,0.05,1,EQ,NSE,NSE
2316289,9048,3PLAND-BE,3P LAND HOLDINGS,0,,0,0.05,1,EQ,NSE,NSE
113921,445,5PAISA,5PAISA CAPITAL,0,,0,0.05,1,EQ,NSE,NSE
3038209,11868,63MOONS,63 MOONS TECHNOLOGIES,0,,0,0.05,1,EQ,NSE,NSE
5351937,20906,A2ZINFRA,A2Z INFRA ENGINEERING,0,,0,0.05,1,EQ,NSE,NSE
60161,235,AAKASH,AAKASH EXPLORATION SER L,0,,0,0.05,1,EQ,NSE,NSE
1342721,5245,AAREYDRUGS,AAREY DRUGS & PHARM,0,,0,0.05,1,EQ,NSE,NSE
263681,1030,AARON,AARON INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
1147137,4481,AARTIDRUGS,AARTI DRUGS.,0,,0,0.05,1,EQ,NSE,NSE
1793,7,AARTIIND,AARTI INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
4923649,19233,AARTISURF,AARTI SURFACTANTS,0,,0,0.05,1,EQ,NSE,NSE
3525377,13771,AARVEEDEN,AARVEE DEN. & EXP.,0,,0,0.05,1,EQ,NSE,NSE
4882689,19073,AARVI,AARVI ENCON,0,,0,0.05,1,EQ,NSE,NSE
1378561,5385,AAVAS,AAVAS FINANCIERS,0,,0,0.05,1,EQ,NSE,NSE
2561,10,ABAN,ABAN OFFSHORE.,0,,0,0.05,1,EQ,NSE,NSE
3329,13,ABB,ABB INDIA,0,,0,0.05,1,EQ,NSE,NSE
4583169,17903,ABBOTINDIA,ABBOTT INDIA,0,,0,0.05,1,EQ,NSE,NSE
5533185,21614,ABCAPITAL,ADITYA BIRLA CAPITAL.,0,,0,0.05,1,EQ,NSE,NSE
7707649,30108,ABFRL,ADITYA BIRLA FASHION & RT,0,,0,0.05,1,EQ,NSE,NSE
1421057,5551,ABMINTLLTD-BE,ABM INTERNATIONAL,0,,0,0.05,1,EQ,NSE,NSE
1540609,6018,ABSLAMC,ADIT BIRL SUN LIF AMC,0,,0,0.05,1,EQ,NSE,NSE
3580673,13987,ABSLBANETF,BIRLASLAMC - ABSLBANETF,0,,0,0.01,1,EQ,NSE,NSE
1878785,7339,ABSLNN50ET,BIRLASLAMC - ABSLNN50ET,0,,0,0.01,1,EQ,NSE,NSE
1805569,7053,ACCELYA,ACCELYA SOLN INDIA,0,,0,0.05,1,EQ,NSE,NSE
375041,1465,ACCURACY,ACCURACY SHIPPING,0,,0,0.05,1,EQ,NSE,NSE
3478273,13587,ACE,ACTION CONST EQUIP,0,,0,0.05,1,EQ,NSE,NSE
481025,1879,ACRYSIL,ACRYSIL,0,,0,0.05,1,EQ,NSE,NSE
6401,25,ADANIENT,ADANI ENTERPRISES,0,,0,0.05,1,EQ,NSE,NSE
912129,3563,ADANIGREEN,ADANI GREEN ENERGY,0,,0,0.05,1,EQ,NSE,NSE
3861249,15083,ADANIPORTS,ADANI PORT & SEZ,0,,0,0.05,1,EQ,NSE,NSE
4451329,17388,ADANIPOWER,ADANI POWER,0,,0,0.05,1,EQ,NSE,NSE
2615553,10217,ADANITRANS,ADANI TRANSMISSION,0,,0,0.05,1,EQ,NSE,NSE
5058817,19761,ADFFOODS,ADF FOODS,0,,0,0.05,1,EQ,NSE,NSE
63489,248,ADL-BE,ARCHIDPLY DECOR,0,,0,0.05,1,EQ,NSE,NSE
8705,34,ADORWELD,ADOR WELDING,0,,0,0.05,1,EQ,NSE,NSE
2212865,8644,ADROITINFO-BE,ADROIT INFOTECH,0,,0,0.05,1,EQ,NSE,NSE
3792129,14813,ADSL,ALLIED DIGITAL SERV.,0,,0,0.05,1,EQ,NSE,NSE
3774721,14745,ADVANIHOTR,ADVANI HOT.& RES.(I),0,,0,0.05,1,EQ,NSE,NSE
4617985,18039,ADVENZYMES,ADVANCED ENZYME TECH,0,,0,0.05,1,EQ,NSE,NSE
10241,40,AEGISCHEM,AEGIS LOGISTICS,0,,0,0.05,1,EQ,NSE,NSE
2511361,9810,AETHER,AETHER INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2903809,11343,AFFLE,AFFLE (INDIA),0,,0,0.05,1,EQ,NSE,NSE
867585,3389,AGARIND,AGARWAL INDS CORP.,0,,0,0.05,1,EQ,NSE,NSE
361473,1412,AGI,AGI GREENPAC,0,,0,0.05,1,EQ,NSE,NSE
2835457,11076,AGRITECH-BE,AGRI-TECH (INDIA),0,,0,0.05,1,EQ,NSE,NSE
2315777,9046,AGROPHOS,AGRO PHOS INDIA,0,,0,0.05,1,EQ,NSE,NSE
2029313,7927,AGSTRA,AGS TRANSACT TECH,0,,0,0.05,1,EQ,NSE,NSE
513025,2004,AHLADA,AHLADA ENGINEERS,0,,0,0.05,1,EQ,NSE,NSE
4976129,19438,AHLEAST,ASIAN HOTELS (EAST),0,,0,0.05,1,EQ,NSE,NSE
4565249,17833,AHLUCONT,AHLUWALIA CONT IND,0,,0,0.05,1,EQ,NSE,NSE
3350017,13086,AIAENG,AIA ENGINEERING,0,,0,0.05,1,EQ,NSE,NSE
2533633,9897,AIRAN,AIRAN,0,,0,0.05,1,EQ,NSE,NSE
1553409,6068,AIROLAM,AIRO LAM,0,,0,0.05,1,EQ,NSE,NSE
2079745,8124,AJANTPHARM,AJANTA PHARMA,0,,0,0.05,1,EQ,NSE,NSE
4430593,17307,AJMERA,AJMERA REALTY & INF I,0,,0,0.05,1,EQ,NSE,NSE
871169,3403,AJOONI,AJOONI BIOTECH,0,,0,0.05,1,EQ,NSE,NSE
3940609,15393,AJRINFRA-BE,AJR INFRA & TOLLING,0,,0,0.05,1,EQ,NSE,NSE
3458561,13510,AKASH,AKASH INFRA-PROJECTS,0,,0,0.05,1,EQ,NSE,NSE
557057,2176,AKG,AKG EXIM,0,,0,0.05,1,EQ,NSE,NSE
2446849,9558,AKSHAR,AKSHAR SPINTEX,0,,0,0.05,1,EQ,NSE,NSE
5165569,20178,AKSHARCHEM,AKSHARCHEM INDIA,0,,0,0.05,1,EQ,NSE,NSE
2199297,8591,AKSHOPTFBR,AKSH OPTIFIBRE,0,,0,0.05,1,EQ,NSE,NSE
375553,1467,AKZOINDIA,AKZO NOBEL INDIA,0,,0,0.05,1,EQ,NSE,NSE
2539777,9921,ALANKIT,ALANKIT,0,,0,0.05,1,EQ,NSE,NSE
4417537,17256,ALBERTDAVD,ALBERT DAVID,0,,0,0.05,1,EQ,NSE,NSE
20225,79,ALEMBICLTD,ALEMBIC,0,,0,0.05,1,EQ,NSE,NSE
3495937,13656,ALICON,ALICON CASTALLOY,0,,0,0.05,1,EQ,NSE,NSE
4342529,16963,ALKALI-BE,ALKALI METALS,0,,0,0.05,1,EQ,NSE,NSE
2995969,11703,ALKEM,ALKEM LABORATORIES.,0,,0,0.05,1,EQ,NSE,NSE
1148673,4487,ALKYLAMINE,ALKYL AMINES CHEM.,0,,0,0.05,1,EQ,NSE,NSE
3456257,13501,ALLCARGO,ALLCARGO LOGISTICS,0,,0,0.05,1,EQ,NSE,NSE
3020289,11798,ALLSEC,ALLSEC TECHNOLOGIES,0,,0,0.05,1,EQ,NSE,NSE
4280065,16719,ALMONDZ,ALMONDZ GLOBAL SEC,0,,0,0.05,1,EQ,NSE,NSE
4522241,17665,ALOKINDS-BE,ALOK INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3801089,14848,ALPA,ALPA LABORATORIES,0,,0,0.05,1,EQ,NSE,NSE
3736833,14597,ALPHAGEO,ALPHAGEO (INDIA),0,,0,0.05,1,EQ,NSE,NSE
25601,100,AMARAJABAT,AMARA RAJA BATTERIES.,0,,0,0.05,1,EQ,NSE,NSE
303361,1185,AMBER,AMBER ENTERPRISES (I),0,,0,0.05,1,EQ,NSE,NSE
2942977,11496,AMBICAAGAR,AMBICA AGAR & AROMAINDLTD,0,,0,0.05,1,EQ,NSE,NSE
3899905,15234,AMBIKCO,AMBIKA COTTON MILL.,0,,0,0.05,1,EQ,NSE,NSE
325121,1270,AMBUJACEM,AMBUJA CEMENTS,0,,0,0.05,1,EQ,NSE,NSE
3685889,14398,AMDIND,AMD INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
1427969,5578,AMIORG,AMI ORGANICS,0,,0,0.05,1,EQ,NSE,NSE
665089,2598,AMJLAND,AMJ LAND HOLDINGS,0,,0,0.05,1,EQ,NSE,NSE
4492033,17547,AMRUTANJAN,AMRUTAJAN HEALTH,0,,0,0.05,1,EQ,NSE,NSE
1829121,7145,ANANDRATHI,ANAND RATHI WEALTH,0,,0,0.05,1,EQ,NSE,NSE
3486721,13620,ANANTRAJ,ANANT RAJ,0,,0,0.05,1,EQ,NSE,NSE
42497,166,ANDHRAPAP,ANDHRA PAPER,0,,0,0.05,1,EQ,NSE,NSE
34817,136,ANDHRSUGAR,ANDHRA SUGARS,0,,0,0.05,1,EQ,NSE,NSE
1332737,5206,ANDREWYU,ANDREW YULE & CO,0,,0,0.05,1,EQ,NSE,NSE
82945,324,ANGELONE,ANGEL ONE,0,,0,0.05,1,EQ,NSE,NSE
4264193,16657,ANIKINDS,ANIK INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
7534081,29430,ANKITMETAL,ANKIT MET & POW,0,,0,0.05,1,EQ,NSE,NSE
954113,3727,ANMOL,ANMOL INDIA,0,,0,0.05,1,EQ,NSE,NSE
2242561,8760,ANSALAPI-BE,ANSAL PROP & INFRA,0,,0,0.05,1,EQ,NSE,NSE
3500289,13673,ANSALHSG,ANSAL HOUSING,0,,0,0.05,1,EQ,NSE,NSE
2120961,8285,ANTGRAPHIC-BE,ANTARCTICA,0,,0,0.05,1,EQ,NSE,NSE
2307585,9014,ANUP,THE ANUP ENGINEERING,0,,0,0.05,1,EQ,NSE,NSE
724225,2829,ANURAS,ANUPAM RASAYAN INDIA,0,,0,0.05,1,EQ,NSE,NSE
2941697,11491,APARINDS,APAR INDUSTRIES.,0,,0,0.05,1,EQ,NSE,NSE
5235969,20453,APCL,ANJANI PORTLAND CEM,0,,0,0.05,1,EQ,NSE,NSE
39425,154,APCOTEXIND,APCOTEX INDUSTRIES LIMITE,0,,0,0.05,1,EQ,NSE,NSE
5535489,21623,APEX,APEX FROZEN FOODS,0,,0,0.05,1,EQ,NSE,NSE
6599681,25780,APLAPOLLO,APL APOLLO TUBES,0,,0,0.05,1,EQ,NSE,NSE
6483969,25328,APLLTD,ALEMBIC PHARMA,0,,0,0.05,1,EQ,NSE,NSE
290305,1134,APOLLO,APOLLO MICRO SYSTEMS,0,,0,0.05,1,EQ,NSE,NSE
40193,157,APOLLOHOSP,APOLLO HOSPITALS ENTER. L,0,,0,0.05,1,EQ,NSE,NSE
3676417,14361,APOLLOPIPE,APOLLO PIPES,0,,0,0.05,1,EQ,NSE,NSE
41729,163,APOLLOTYRE,APOLLO TYRES,0,,0,0.05,1,EQ,NSE,NSE
1613313,6302,APOLSINHOT,APOLLO SINDOORI HOTEL,0,,0,0.05,1,EQ,NSE,NSE
2753281,10755,APTECHT,APTECH,0,,0,0.05,1,EQ,NSE,NSE
1391361,5435,APTUS,APTUS VALUE HSG FIN I,0,,0,0.05,1,EQ,NSE,NSE
4299521,16795,ARCHIDPLY,ARCHIDPLY IND.,0,,0,0.05,1,EQ,NSE,NSE
1638401,6400,ARCHIES-BE,ARCHIES,0,,0,0.05,1,EQ,NSE,NSE
46337,181,ARENTERP,RAJDARSHAN INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3892225,15204,ARIES,ARIES AGRO.,0,,0,0.05,1,EQ,NSE,NSE
976129,3813,ARIHANTCAP,ARIHANT CAPITAL MKTS,0,,0,0.05,1,EQ,NSE,NSE
5160705,20159,ARIHANTSUP,ARIHANT SUPERSTRUCT,0,,0,0.05,1,EQ,NSE,NSE
4419329,17263,ARMANFIN,ARMAN FIN SERV,0,,0,0.05,1,EQ,NSE,NSE
3726593,14557,AROGRANITE,ARO GRANITE IND..,0,,0,0.05,1,EQ,NSE,NSE
2370561,9260,ARROWGREEN,ARROW GREENTECH,0,,0,0.05,1,EQ,NSE,NSE
4562177,17821,ARSHIYA,ARSHIYA,0,,0,0.05,1,EQ,NSE,NSE
4660737,18206,ARSSINFRA-BE,ARSS INFRA PROJ.,0,,0,0.05,1,EQ,NSE,NSE
4329729,16913,ARTEMISMED,ARTEMIS MED SERVICE,0,,0,0.05,1,EQ,NSE,NSE
1575937,6156,ARTNIRMAN,ART NIRMAN,0,,0,0.05,1,EQ,NSE,NSE
721921,2820,ARVEE-BE,ARVEE LABORATORIES I,0,,0,0.05,1,EQ,NSE,NSE
49409,193,ARVIND,ARVIND,0,,0,0.05,1,EQ,NSE,NSE
2332417,9111,ARVINDFASN,ARVIND FASHIONS,0,,0,0.05,1,EQ,NSE,NSE
2676993,10457,ARVSMART,ARVIND SMARTSPACES,0,,0,0.05,1,EQ,NSE,NSE
1376769,5378,ASAHIINDIA,ASAHI INDIA GLASS,0,,0,0.05,1,EQ,NSE,NSE
6422529,25088,ASAHISONG,ASAHI SONGWON COLOR,0,,0,0.05,1,EQ,NSE,NSE
2980609,11643,ASAL-BE,AUTOMOTIVE STAMPINGS & AS,0,,0,0.05,1,EQ,NSE,NSE
4505089,17598,ASALCBR,ASSO ALCOHOLS & BREW,0,,0,0.05,1,EQ,NSE,NSE
51969,203,ASHAPURMIN,ASHAPURA MINECHEM,0,,0,0.05,1,EQ,NSE,NSE
6247169,24403,ASHIANA,ASHIANA HOUSING,0,,0,0.05,1,EQ,NSE,NSE
52737,206,ASHIMASYN,ASHIMA,0,,0,0.05,1,EQ,NSE,NSE
5166593,20182,ASHOKA,ASHOKA BUILDCON,0,,0,0.05,1,EQ,NSE,NSE
54273,212,ASHOKLEY,ASHOK LEYLAND,0,,0,0.05,1,EQ,NSE,NSE
1799681,7030,ASIANENE,ASIAN ENERGY SERVICES,0,,0,0.05,1,EQ,NSE,NSE
4716033,18422,ASIANHOTNR,ASIAN HOTELS (NORTH),0,,0,0.05,1,EQ,NSE,NSE
60417,236,ASIANPAINT,ASIAN PAINTS,0,,0,0.05,1,EQ,NSE,NSE
3811585,14889,ASIANTILES,ASIAN GRANITO IND..,0,,0,0.05,1,EQ,NSE,NSE
4421121,17270,ASPINWALL,ASPINWALL & CO,0,,0,0.05,1,EQ,NSE,NSE
4538369,17728,ASTEC,ASTEC LIFESCIENCES,0,,0,0.05,1,EQ,NSE,NSE
386049,1508,ASTERDM,ASTER DM HEALTHCARE.,0,,0,0.05,1,EQ,NSE,NSE
2974209,11618,ASTRAMICRO,ASTRA MICROWAVE,0,,0,0.05,1,EQ,NSE,NSE
1436161,5610,ASTRAZEN,ASTRAZENECA PHARMA IND LT,0,,0,0.05,1,EQ,NSE,NSE
223745,874,ASTRON,ASTRON PAPER BORD MIL,0,,0,0.05,1,EQ,NSE,NSE
425729,1663,ATFL,AGRO TECH FOODS,0,,0,0.05,1,EQ,NSE,NSE
1552897,6066,ATGL,ADANI TOTAL GAS,0,,0,0.05,1,EQ,NSE,NSE
3477761,13585,ATLANTA,ATLANTA,0,,0,0.05,1,EQ,NSE,NSE
7685889,30023,ATULAUTO,ATUL AUTO,0,,0,0.05,1,EQ,NSE,NSE
5436929,21238,AUBANK,AU SMALL FINANCE BANK,0,,0,0.05,1,EQ,NSE,NSE
3077633,12022,AURIONPRO,AURIONPRO SOLN,0,,0,0.05,1,EQ,NSE,NSE
70401,275,AUROPHARMA,AUROBINDO PHARMA,0,,0,0.05,1,EQ,NSE,NSE
2640385,10314,AURUM-BE,AURUM PROPTECH,0,,0,0.05,1,EQ,NSE,NSE
1033473,4037,AUSOMENT,AUSOM ENTERPRISE,0,,0,0.05,1,EQ,NSE,NSE
71169,278,AUTOAXLES,AUTOMOTIVE AXLES,0,,0,0.05,1,EQ,NSE,NSE
2017281,7880,AUTOBEES,NIPPONAMC - NETFAUTO,0,,0,0.01,1,EQ,NSE,NSE
3612161,14110,AUTOIND-BE,AUTOLINE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
5479937,21406,AVADHSUGAR,AVADH SUG & ENERGY,0,,0,0.05,1,EQ,NSE,NSE
2031617,7936,AVANTIFEED,AVANTI FEEDS,0,,0,0.05,1,EQ,NSE,NSE
2261761,8835,AVROIND-BE,AVRO INDIA,0,,0,0.05,1,EQ,NSE,NSE
3586049,14008,AVTNPL,AVT NATURAL PRODUCTS,0,,0,0.05,1,EQ,NSE,NSE
460033,1797,AWHCL,ANTONY WASTE HDG CELL,0,,0,0.05,1,EQ,NSE,NSE
2076673,8112,AWL-BE,ADANI WILMAR,0,,0,0.05,1,EQ,NSE,NSE
1510401,5900,AXISBANK,AXIS BANK,0,,0,0.05,1,EQ,NSE,NSE
267265,1044,AXISBNKETF,AXISAMC - AXISBNKETF,0,,0,0.01,1,EQ,NSE,NSE
903681,3530,AXISBPSETF,AXISAMC - AXISBPSETF,0,,0,0.01,1,EQ,NSE,NSE
2415617,9436,AXISCADES,AXISCADES TECH,0,,0,0.05,1,EQ,NSE,NSE
1467393,5732,AXISCETF,AXISAMC - AXISCETF,0,,0,0.01,1,EQ,NSE,NSE
5256193,20532,AXISGOLD,AXIS MF - AXIS GOLD ETF,0,,0,0.01,1,EQ,NSE,NSE
923649,3608,AXISHCETF,AXISAMC - AXISHCETF,0,,0,0.01,1,EQ,NSE,NSE
5440513,21252,AXISNIFTY,AXISAMC - AXISNIFTY,0,,0,0.01,1,EQ,NSE,NSE
770561,3010,AXISTECETF,AXISAMC - AXISTECETF,0,,0,0.01,1,EQ,NSE,NSE
2632961,10285,AYMSYNTEX,AYM SYNTEX,0,,0,0.05,1,EQ,NSE,NSE
4540161,17735,BAFNAPH-BE,BAFNA PHARMACEUTICALS,0,,0,0.05,1,EQ,NSE,NSE
3603201,14075,BAGFILMS-BE,B.A.G FILMS AND MEDIA,0,,0,0.05,1,EQ,NSE,NSE
4267265,16669,BAJAJ-AUTO,BAJAJ AUTO,0,,0,0.05,1,EQ,NSE,NSE
4999937,19531,BAJAJCON,BAJAJ CONSUMER CARE,0,,0,0.05,1,EQ,NSE,NSE
3848705,15034,BAJAJELEC,BAJAJ ELECT.LTD,0,,0,0.05,1,EQ,NSE,NSE
4268801,16675,BAJAJFINSV,BAJAJ FINSERV.,0,,0,0.05,1,EQ,NSE,NSE
1756929,6863,BAJAJHCARE,BAJAJ HEALTHCARE,0,,0,0.05,1,EQ,NSE,NSE
78849,308,BAJAJHIND,BAJAJ HINDUSTHAN SUGAR LT,0,,0,0.05,1,EQ,NSE,NSE
78081,305,BAJAJHLDNG,BAJAJ HOLDINGS & INVS,0,,0,0.05,1,EQ,NSE,NSE
81153,317,BAJFINANCE,BAJAJ FINANCE,0,,0,0.05,1,EQ,NSE,NSE
2344449,9158,BALAJITELE,BALAJI TELEFILMS,0,,0,0.05,1,EQ,NSE,NSE
3712257,14501,BALAMINES,BALAJI AMINES,0,,0,0.05,1,EQ,NSE,NSE
2895105,11309,BALAXI,BALAXI PHARMA,0,,0,0.05,1,EQ,NSE,NSE
2606337,10181,BALKRISHNA,BALKRISHNA PAPER MILLS L,0,,0,0.05,1,EQ,NSE,NSE
85761,335,BALKRISIND,BALKRISHNA IND.,0,,0,0.05,1,EQ,NSE,NSE
86529,338,BALMLAWRIE,BALMER LAWRIE & CO,0,,0,0.05,1,EQ,NSE,NSE
3440897,13441,BALPHARMA,BAL PHARMA.,0,,0,0.05,1,EQ,NSE,NSE
87297,341,BALRAMCHIN,BALRAMPUR CHINI MILLS,0,,0,0.05,1,EQ,NSE,NSE
88833,347,BANARBEADS,BANARAS BEADS,0,,0,0.05,1,EQ,NSE,NSE
89601,350,BANARISUG,BANNARI AMMAN SUGARS,0,,0,0.05,1,EQ,NSE,NSE
3553281,13880,BANCOINDIA,BANCO PRODUCTS (I),0,,0,0.05,1,EQ,NSE,NSE
579329,2263,BANDHANBNK,BANDHAN BANK,0,,0,0.05,1,EQ,NSE,NSE
3917569,15303,BANG,BANG OVERSEAS.,0,,0,0.05,1,EQ,NSE,NSE
210433,822,BANKA,BANKA BIOLOO,0,,0,0.05,1,EQ,NSE,NSE
1195009,4668,BANKBARODA,BANK OF BARODA,0,,0,0.05,1,EQ,NSE,NSE
2928385,11439,BANKBEES,NIP IND ETF BANK BEES,0,,0,0.01,1,EQ,NSE,NSE
1214721,4745,BANKINDIA,BANK OF INDIA,0,,0,0.05,1,EQ,NSE,NSE
3714817,14511,BANSWRAS,BANSWARA SYNTEX,0,,0,0.05,1,EQ,NSE,NSE
800513,3127,BARBEQUE,BARBEQUE NATION HOSP.,0,,0,0.05,1,EQ,NSE,NSE
94209,368,BASF,BASF INDIA,0,,0,0.05,1,EQ,NSE,NSE
3080705,12034,BASML,BANNARI AM SPIN MILL.,0,,0,0.05,1,EQ,NSE,NSE
94977,371,BATAINDIA,BATA INDIA,0,,0,0.05,1,EQ,NSE,NSE
4589313,17927,BAYERCROP,BAYER CROPSCIENCE,0,,0,0.05,1,EQ,NSE,NSE
1842177,7196,BBETF0432,EDELAMC - BBETF0432,0,,0,0.01,1,EQ,NSE,NSE
3522817,13761,BBL,BHARAT BIJLEE,0,,0,0.05,1,EQ,NSE,NSE
879361,3435,BBOX,BLACK BOX,0,,0,0.05,1,EQ,NSE,NSE
97281,380,BBTC,BOMBAY BURMAH TRADING COR,0,,0,0.05,1,EQ,NSE,NSE
2261249,8833,BCG,BRIGHTCOM GROUP,0,,0,0.05,1,EQ,NSE,NSE
645377,2521,BCLIND-BE,BCL INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
